"imgthumbnail href","imgthumbnail src","brand-label","brand-label href","product-name","stock-due","stock-due 2","stock-due-details","list-attribute","list-attribute 2","list-attribute 3","list-attribute 4","list-attribute 5","rrp","has-savings-price","price","has-vat-price","label 2","list-attribute 6","list-attribute 7","list-attribute 8","list-attribute 9","list-attribute 10","buttons","delivery-detailstwo","delivery-detailstwo 2","in-stock","stock-qty","normal","dams","outofstockchat"
"https://www.officemonster.co.uk/desk-extension/tr10-single-return-desk-800mm-x-600mm-silver-frame-and-oak-top","https://cdn3.evostore.io/productimages/dams/l/tr86so.jpg","TR10","https://www.officemonster.co.uk/searchbrand?querybrand=2587&name=TR10","TR10 single return desk 800mm x 600mm - silver frame, oak top","","","","25mm desktops available in beech, grey oak, oak, walnut and white","800mm return desk that sits on either side of the straight 800mm desks","Beams slot into the leg frame for easy assembly and the telescopic beam extends to the correct size","Cantilever legs have vertical cable management allowing cables to rise from the floor","Comes complete with TR10 leg frame to retro-fit existing straight desks","RRP
                                    £240.00","37","£152.00","£182.40","Product Code: TR86SO","1","Pack size","Category","Desk Extensions","Other selling quantities available","$t_item = {};
                                $t_item.item_id = 4835963;
                                $t_item.item_sku = ""TR86SO"";
                                $t_item.item_catalog_id = 1036;
                                $t_item.item_supplier_id = 1010;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""TR10 single return desk 800mm x 600mm - silver frame oak top"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dams/m/';
                                $t_item.item_image_thumbnail = 'tr86so.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""tr10-return.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""tr10-return.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/tr10-return.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_17461867 = JSON.parse(JSON.stringify($t_item));","Order Before 2pm For Next Working Day Delivery. Excl Made-To-Order Items.","Next day delivery optional if ordered by  Subject to stock","In Stock","33","3pm","2pm","Check Stock"
"https://www.officemonster.co.uk/desk-extension/tr10-single-return-desk-800mm-x-600mm-silver-frame-and-walnut-top","https://cdn3.evostore.io/productimages/dams/l/tr86sw.jpg","TR10","https://www.officemonster.co.uk/searchbrand?querybrand=2587&name=TR10","TR10 single return desk 800mm x 600mm - silver frame, walnut top","","","","25mm desktops available in beech, grey oak, oak, walnut and white","800mm return desk that sits on either side of the straight 800mm desks","Beams slot into the leg frame for easy assembly and the telescopic beam extends to the correct size","Cantilever legs have vertical cable management allowing cables to rise from the floor","Comes complete with TR10 leg frame to retro-fit existing straight desks","RRP
                                    £240.00","37","£152.00","£182.40","Product Code: TR86SW","1","Pack size","Category","Desk Extensions","Other selling quantities available","$t_item = {};
                                $t_item.item_id = 4835964;
                                $t_item.item_sku = ""TR86SW"";
                                $t_item.item_catalog_id = 1036;
                                $t_item.item_supplier_id = 1010;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""TR10 single return desk 800mm x 600mm - silver frame walnut top"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dams/m/';
                                $t_item.item_image_thumbnail = 'tr86sw.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""tr10-return.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""tr10-return.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/tr10-return.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_17461868 = JSON.parse(JSON.stringify($t_item));","Order Before 2pm For Next Working Day Delivery. Excl Made-To-Order Items.","Next day delivery optional if ordered by  Subject to stock","In Stock","33","3pm","2pm","Check Stock"
"https://www.officemonster.co.uk/desk-extension/tr10-single-return-desk-800mm-x-600mm-silver-frame-and-white-top","https://cdn3.evostore.io/productimages/dams/l/tr86swh.jpg","TR10","https://www.officemonster.co.uk/searchbrand?querybrand=2587&name=TR10","TR10 single return desk 800mm x 600mm - silver frame, white top","","","","25mm desktops available in beech, grey oak, oak, walnut and white","800mm return desk that sits on either side of the straight 800mm desks","Beams slot into the leg frame for easy assembly and the telescopic beam extends to the correct size","Cantilever legs have vertical cable management allowing cables to rise from the floor","Comes complete with TR10 leg frame to retro-fit existing straight desks","RRP
                                    £240.00","37","£152.00","£182.40","Product Code: TR86SWH","1","Pack size","Category","Desk Extensions","Other selling quantities available","$t_item = {};
                                $t_item.item_id = 4835965;
                                $t_item.item_sku = ""TR86SWH"";
                                $t_item.item_catalog_id = 1036;
                                $t_item.item_supplier_id = 1010;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""TR10 single return desk 800mm x 600mm - silver frame white top"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dams/m/';
                                $t_item.item_image_thumbnail = 'tr86swh.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""tr10-return.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""tr10-return.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/tr10-return.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_17461869 = JSON.parse(JSON.stringify($t_item));","Order Before 2pm For Next Working Day Delivery. Excl Made-To-Order Items.","Next day delivery optional if ordered by  Subject to stock","In Stock","25","3pm","2pm","Check Stock"
"https://www.officemonster.co.uk/desk-extension/tr10-single-return-desk-800mm-x-600mm-white-frame-and-beech-top--3","https://cdn3.evostore.io/productimages/dams/l/tr86wb.jpg","TR10","https://www.officemonster.co.uk/searchbrand?querybrand=2587&name=TR10","TR10 single return desk 800mm x 600mm - white frame, beech top","","","","25mm desktops available in beech, grey oak, oak, walnut and white","800mm return desk that sits on either side of the straight 800mm desks","Beams slot into the leg frame for easy assembly and the telescopic beam extends to the correct size","Cantilever legs have vertical cable management allowing cables to rise from the floor","Comes complete with TR10 leg frame to retro-fit existing straight desks","RRP
                                    £240.00","37","£152.00","£182.40","Product Code: TR86WB","1","Pack size","Category","Desk Extensions","Other selling quantities available","$t_item = {};
                                $t_item.item_id = 5896694;
                                $t_item.item_sku = ""TR86WB"";
                                $t_item.item_catalog_id = 1036;
                                $t_item.item_supplier_id = 1010;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""TR10 single return desk 800mm x 600mm - white frame beech top"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dams/m/';
                                $t_item.item_image_thumbnail = 'tr86wb.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""tr10-return.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""tr10-return.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/tr10-return.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_20289675 = JSON.parse(JSON.stringify($t_item));","Order Before 2pm For Next Working Day Delivery. Excl Made-To-Order Items.","Next day delivery optional if ordered by  Subject to stock","In Stock","16","3pm","2pm","Check Stock"
"https://www.officemonster.co.uk/desk-extension/tr10-single-return-desk-800mm-x-600mm-white-frame-and-grey-oak-top--1","https://cdn3.evostore.io/productimages/dams/l/tr86wgo.jpg","TR10","https://www.officemonster.co.uk/searchbrand?querybrand=2587&name=TR10","TR10 single return desk 800mm x 600mm - white frame, grey oak top","","","","25mm desktops available in beech, grey oak, oak, walnut and white","800mm return desk that sits on either side of the straight 800mm desks","Beams slot into the leg frame for easy assembly and the telescopic beam extends to the correct size","Cantilever legs have vertical cable management allowing cables to rise from the floor","Comes complete with TR10 leg frame to retro-fit existing straight desks","RRP
                                    £240.00","37","£152.00","£182.40","Product Code: TR86WGO","1","Pack size","Category","Desk Extensions","Other selling quantities available","$t_item = {};
                                $t_item.item_id = 15487308;
                                $t_item.item_sku = ""TR86WGO"";
                                $t_item.item_catalog_id = 1036;
                                $t_item.item_supplier_id = 1010;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""TR10 single return desk 800mm x 600mm - white frame grey oak top"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dams/m/';
                                $t_item.item_image_thumbnail = 'tr86wgo.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""tr10-return.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""tr10-return.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/tr10-return.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_30065455 = JSON.parse(JSON.stringify($t_item));","Order Before 2pm For Next Working Day Delivery. Excl Made-To-Order Items.","Next day delivery optional if ordered by  Subject to stock","In Stock","14","3pm","2pm","Check Stock"
"https://www.officemonster.co.uk/desk-extension/tr10-single-return-desk-800mm-x-600mm-white-frame-and-oak-top--3","https://cdn3.evostore.io/productimages/dams/l/tr86wo.jpg","TR10","https://www.officemonster.co.uk/searchbrand?querybrand=2587&name=TR10","TR10 single return desk 800mm x 600mm - white frame, oak top","","","","25mm desktops available in beech, grey oak, oak, walnut and white","800mm return desk that sits on either side of the straight 800mm desks","Beams slot into the leg frame for easy assembly and the telescopic beam extends to the correct size","Cantilever legs have vertical cable management allowing cables to rise from the floor","Comes complete with TR10 leg frame to retro-fit existing straight desks","RRP
                                    £240.00","37","£152.00","£182.40","Product Code: TR86WO","1","Pack size","Category","Desk Extensions","Other selling quantities available","$t_item = {};
                                $t_item.item_id = 5896696;
                                $t_item.item_sku = ""TR86WO"";
                                $t_item.item_catalog_id = 1036;
                                $t_item.item_supplier_id = 1010;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""TR10 single return desk 800mm x 600mm - white frame oak top"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dams/m/';
                                $t_item.item_image_thumbnail = 'tr86wo.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""tr10-return.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""tr10-return.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/tr10-return.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_20289677 = JSON.parse(JSON.stringify($t_item));","Order Before 2pm For Next Working Day Delivery. Excl Made-To-Order Items.","Next day delivery optional if ordered by  Subject to stock","In Stock","33","3pm","2pm","Check Stock"
"https://www.officemonster.co.uk/desk-extension/tr10-single-return-desk-800mm-x-600mm-white-frame-and-walnut-top--3","https://cdn3.evostore.io/productimages/dams/l/tr86ww.jpg","TR10","https://www.officemonster.co.uk/searchbrand?querybrand=2587&name=TR10","TR10 single return desk 800mm x 600mm - white frame, walnut top","","","","25mm desktops available in beech, grey oak, oak, walnut and white","800mm return desk that sits on either side of the straight 800mm desks","Beams slot into the leg frame for easy assembly and the telescopic beam extends to the correct size","Cantilever legs have vertical cable management allowing cables to rise from the floor","Comes complete with TR10 leg frame to retro-fit existing straight desks","RRP
                                    £240.00","37","£152.00","£182.40","Product Code: TR86WW","1","Pack size","Category","Desk Extensions","Other selling quantities available","$t_item = {};
                                $t_item.item_id = 5896697;
                                $t_item.item_sku = ""TR86WW"";
                                $t_item.item_catalog_id = 1036;
                                $t_item.item_supplier_id = 1010;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""TR10 single return desk 800mm x 600mm - white frame walnut top"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dams/m/';
                                $t_item.item_image_thumbnail = 'tr86ww.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""tr10-return.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""tr10-return.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/tr10-return.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_20289678 = JSON.parse(JSON.stringify($t_item));","Order Before 2pm For Next Working Day Delivery. Excl Made-To-Order Items.","Next day delivery optional if ordered by  Subject to stock","In Stock","33","3pm","2pm","Check Stock"
"https://www.officemonster.co.uk/desk-extension/tr10-single-return-desk-800mm-x-600mm-white-frame-and-white-top--3","https://cdn3.evostore.io/productimages/dams/l/tr86wwh.jpg","TR10","https://www.officemonster.co.uk/searchbrand?querybrand=2587&name=TR10","TR10 single return desk 800mm x 600mm - white frame, white top","","","","25mm desktops available in beech, grey oak, oak, walnut and white","800mm return desk that sits on either side of the straight 800mm desks","Beams slot into the leg frame for easy assembly and the telescopic beam extends to the correct size","Cantilever legs have vertical cable management allowing cables to rise from the floor","Comes complete with TR10 leg frame to retro-fit existing straight desks","RRP
                                    £240.00","37","£152.00","£182.40","Product Code: TR86WWH","1","Pack size","Category","Desk Extensions","Other selling quantities available","$t_item = {};
                                $t_item.item_id = 5896698;
                                $t_item.item_sku = ""TR86WWH"";
                                $t_item.item_catalog_id = 1036;
                                $t_item.item_supplier_id = 1010;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""TR10 single return desk 800mm x 600mm - white frame white top"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dams/m/';
                                $t_item.item_image_thumbnail = 'tr86wwh.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""tr10-return.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""tr10-return.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/tr10-return.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/tr10-return.jpg""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_20289679 = JSON.parse(JSON.stringify($t_item));","Order Before 2pm For Next Working Day Delivery. Excl Made-To-Order Items.","Next day delivery optional if ordered by  Subject to stock","In Stock","25","3pm","2pm","Check Stock"
"https://www.officemonster.co.uk/desk-extension/welcome-reception-unit-d-end-extension-1000mm-x-888mm-beech","https://cdn3.evostore.io/productimages/dams/l/wdet-b.jpg","Welcome","https://www.officemonster.co.uk/searchbrand?querybrand=5526&name=Welcome","Welcome reception unit D-end extension 1000mm x 888mm - beech","","","","Available with beech, walnut or white 25mm tops to match reception desks","Classic design piece that adds to the reception unit for a larger desk area","Create a commanding reception feature to give greater access and additional desk workspace","Universal left hand or right hand extension table with silver steel support leg","1","RRP
                                    £229.00","37","£145.00","£174.00","Product Code: WDET-B","Pack size","Category","Desk Extensions","Other selling quantities available","","$t_item = {};
                                $t_item.item_id = 1142204;
                                $t_item.item_sku = ""WDET-B"";
                                $t_item.item_catalog_id = 1036;
                                $t_item.item_supplier_id = 1010;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Welcome reception unit D-end extension 1000mm x 888mm - beech"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dams/m/';
                                $t_item.item_image_thumbnail = 'wdet-b.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""welcome-extension-inset-3.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""welcome-extension-inset-3.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/welcome-extension-inset-3.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/welcome-extension-inset-3.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/welcome-extension-inset-3.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/welcome-extension-inset-3.jpg""},{""title_image"":null,""image_thumbnail"":""welcome-white-background.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""welcome-white-background.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/welcome-white-background.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/welcome-white-background.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/welcome-white-background.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/welcome-white-background.jpg""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_1358240 = JSON.parse(JSON.stringify($t_item));","Order Before 2pm For Next Working Day Delivery. Excl Made-To-Order Items.","Next day delivery optional if ordered by  Subject to stock","In Stock","8","3pm","2pm","Check Stock"
"https://www.officemonster.co.uk/desk-extension/welcome-reception-unit-d-end-extension-1000mm-x-888mm-white","https://cdn3.evostore.io/productimages/dams/l/wdet-wh.jpg","Welcome","https://www.officemonster.co.uk/searchbrand?querybrand=5526&name=Welcome","Welcome reception unit D-end extension 1000mm x 888mm - white","","","","Available with beech, walnut or white 25mm tops to match reception desks","Classic design piece that adds to the reception unit for a larger desk area","Create a commanding reception feature to give greater access and additional desk workspace","Universal left hand or right hand extension table with silver steel support leg","1","RRP
                                    £229.00","37","£145.00","£174.00","Product Code: WDET-WH","Pack size","Category","Desk Extensions","Other selling quantities available","","$t_item = {};
                                $t_item.item_id = 1142206;
                                $t_item.item_sku = ""WDET-WH"";
                                $t_item.item_catalog_id = 1036;
                                $t_item.item_supplier_id = 1010;
                                $t_item.item_is_multiple = 0;
                                $t_item.item_minimum_order = 1;
                                $t_item.item_maximum_order = 0;
                                $t_item.item_is_contract = 0;
                                $t_item.item_name = ""Welcome reception unit D-end extension 1000mm x 888mm - white"";
                                $t_item.item_image_thumbnail_path = 'https://cdn3.evostore.io/productimages/dams/m/';
                                $t_item.item_image_thumbnail = 'wdet-wh.jpg';
                                $t_item.item_image_xl = '';
                                $t_item.item_image_xl_path = '';
                                $t_item.item_cost_center_id = 0;
                                $t_item.pack_uom = ""1"";
                                $t_item.item_department_id = 0;
                                $t_item.item_pack = ""1"";
                                $t_item.item_images = [{""title_image"":null,""image_thumbnail"":""welcome-extension-inset-3.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""welcome-extension-inset-3.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/welcome-extension-inset-3.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/welcome-extension-inset-3.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/welcome-extension-inset-3.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/welcome-extension-inset-3.jpg""},{""title_image"":null,""image_thumbnail"":""welcome-white-background.jpg"",""image_thumbnail_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/"",""image"":""welcome-white-background.jpg"",""image_path"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/"",""image_large"":null,""image_large_path"":null,""image_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/welcome-white-background.jpg"",""thumbnail_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/m\/welcome-white-background.jpg"",""image_large_link"":"""",""image_zoom_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/welcome-white-background.jpg"",""image_view_link"":""https:\/\/cdn3.evostore.io\/productimages\/dams\/l\/welcome-white-background.jpg""}];
                                $t_item.item_price_type = 0;
                                $t_item.item_price_unit = 1;
                                $t_item.modifiers = JSON.parse('null');

                                var obj_1358242 = JSON.parse(JSON.stringify($t_item));","Order Before 2pm For Next Working Day Delivery. Excl Made-To-Order Items.","Next day delivery optional if ordered by  Subject to stock","In Stock","11","3pm","2pm","Check Stock"
